"Variant SKU","Selling Price",LandingPage
JOMHONSUDAVW-100B,169.95,https://fragrancebuy.ca/products/jomalonehoneysuckleanddavana-woman?variant=39375300001854
CKOS20M-100B,29.95,https://fragrancebuy.ca/products/ckonesummer2020-man?variant=39531491721278
CKONES20M-100T,27.00,https://fragrancebuy.ca/products/ckonesummer2020-man?variant=39375286796350
TOBASTKTW-100B,27.59,https://fragrancebuy.ca/products/tommybahamasstkitts-woman?variant=39375260024894
TOMBSTKM-100T,19.95,https://fragrancebuy.ca/products/tommybahamasstkitts-man?variant=39422017437758
TBSTKITM-100B,33.95,https://fragrancebuy.ca/products/tommybahamasstkitts-man?variant=39375254454334
BALSECMISM-90T,38.95,https://fragrancebuy.ca/products/baldessarinisecretmission-man?variant=39375238332478
LCCANDIESM-100B,32.95,https://fragrancebuy.ca/products/candies2021editionbylizclaiborne-man?variant=39375216738366
AGNANVIBW-90B,53.95,https://fragrancebuy.ca/products/afnanvioletbouquet-woman?variant=39372123078718
INSPUR2SPOM-90B,27.95,https://fragrancebuy.ca/products/insurrection-pure-ii-sport-edition-for-man?variant=39372119703614
ESTIAEXTRNOIRM-100B,17.77,https://fragrancebuy.ca/products/estiaraextremenoir-man?variant=39369435381822
ESTIARFLUENOIRW-100B,15.77,https://fragrancebuy.ca/products/estiarafleurnoir-woman?variant=39369420832830
PEPJEALONM-100B,33.00,https://fragrancebuy.ca/products/pepejeanslondon-man?variant=39355679244350
FORMANIDGM-50B,169.00,https://fragrancebuy.ca/products/fortmanleimpressionsdegiverny-man?variant=39352396120126
FORMANAMABM-50B,169.00,https://fragrancebuy.ca/products/fortmanle-amberabsolutely-man?variant=39352362434622
LALAMEEXQUIW-100T,36.95,https://fragrancebuy.ca/products/laliqueamethystexquise-woman?variant=39352276090942
DEMYELIRM-120B,25.95,https://fragrancebuy.ca/products/demeteryellowirisedc-woman?variant=39323741945918
DEMPURIRW-120B,25.95,https://fragrancebuy.ca/products/demeterpurpleirisedc-woman?variant=39323715272766
DEMRASPW-100B,25.95,https://fragrancebuy.ca/products/demeterraspberryedc-man?variant=39323702722622
MOLBELAW-30B,43.95,https://fragrancebuy.ca/products/molinardbelair-woman?variant=39433510518846
MOLBELAIRW-75B,69.00,https://fragrancebuy.ca/products/molinardbelair-woman?variant=39316521615422
CARHBBM-50B,95.00,https://fragrancebuy.ca/products/carolinaherrerabadboy2021-man?variant=39308675285054
JUICOVLJBW-100B,75.00,https://fragrancebuy.ca/products/vivalajuicybubbly-woman?variant=39561555902526
JPGBELINW-100B,121.00,https://fragrancebuy.ca/products/jeanpaulgaultierlabelleleintense2021-woman?variant=39306006691902
JPGLBPIW-30B,73.95,https://fragrancebuy.ca/products/jeanpaulgaultierlabelleleintense2021-woman?variant=39321146589246
PACRINVVM-100B,113.00,https://fragrancebuy.ca/products/pacorabanneinvictusvictory-man?variant=39305960390718
PRPHM-150B,139.00,https://fragrancebuy.ca/products/pacorabannephantom-man?variant=39492497768510
PRPHM-100B,111.95,https://fragrancebuy.ca/products/pacorabannephantom-man?variant=39492495704126
PRPHM-50B,81.19,https://fragrancebuy.ca/products/pacorabannephantom-man?variant=39297741193278
JIMCIWANTOUDW-125B,155.00,https://fragrancebuy.ca/products/jimmychooiwantoudseductioncollection-woman?variant=39278860042302
JIMCTEMPROSW-125B,199.00,https://fragrancebuy.ca/products/jimmychootemptingroseseductioncollection-woman?variant=39278840086590
JIMCRATUBW-125B,189.95,https://fragrancebuy.ca/products/jimmychooradianttuberoseseductioncollection-woman?variant=39278835007550
LATOPULOUDM-100B,29.45,https://fragrancebuy.ca/products/lattafaopulentoud-man?variant=39278830616638
LATMAAHBLAM-100B,28.95,https://fragrancebuy.ca/products/lattafamaahirblackedition-man?variant=39278827208766
DGTOEDPIW-50B,69.95,https://fragrancebuy.ca/products/dolcegabbanatheonlyoneintenseedition-woman?variant=39425116078142
DGTOEDPINTEW-100T,99.00,https://fragrancebuy.ca/products/dolcegabbanatheonlyoneintenseedition-woman?variant=39278749155390
DOLCVECM-50T,169.00,https://fragrancebuy.ca/products/dolcegabbanavelvetcypress-man?variant=39278745616446
MONTOUDPASHW-100B,109.00,https://fragrancebuy.ca/products/montaleoudpashmina-man?variant=39278730051646
TCALAW-100B,98.77,https://fragrancebuy.ca/products/teocabanelalahine-woman?variant=39272136310846
JILSANEVEW-75T,25.00,https://fragrancebuy.ca/products/jilsandereve-woman?variant=39267174219838
KOKTONW-100T,10.77,https://fragrancebuy.ca/products/kokeshitonka-woman?variant=39267172024382
KOKLOTW-100T,10.77,https://fragrancebuy.ca/products/kokeshilotus-woman?variant=39267169304638
KAJALWARM-100B,199.00,https://fragrancebuy.ca/products/kajalwarek-man?variant=39265114652734
KAJALSARM-100B,199.00,https://fragrancebuy.ca/products/kajalsareef-man?variant=39265106362430
KAJALLAMM-100B,239.00,https://fragrancebuy.ca/products/kajallamar-man?variant=39265104101438
KAJALHOMM-100B,209.00,https://fragrancebuy.ca/products/kajalhomme-man?variant=39265099841598
KAJALUM-100B,209.00,https://fragrancebuy.ca/products/kajalalujain-man?variant=39265078870078
AJAMBWNM-100B,149.00,https://fragrancebuy.ca/products/ajmalamberwoodnoir-man?variant=39261460693054
HERMSH24M-100B,115.00,https://fragrancebuy.ca/products/hermesh24-man?variant=39439228010558
HERH24EDTM-50B,83.95,https://fragrancebuy.ca/products/hermesh24-man?variant=39784308277310
HERH24M-100T,95.00,https://fragrancebuy.ca/products/hermesh24-man?variant=39261180362814
TDCSUBEDPM-100B,129.95,https://fragrancebuy.ca/products/tdcsublimebalkis-man?variant=39861708357694
ACQDPCAMEM-100B,169.95,https://fragrancebuy.ca/products/acquadiparmacamelia-man?variant=39258113638462
MUGANGNOVW-100B,136.95,https://fragrancebuy.ca/products/muglerangelnova-woman?variant=39601475125310
TMANGNOVW-50B,101.95,https://fragrancebuy.ca/products/muglerangelnova-woman?variant=39544885182526
VANBOAMM-100B,149.00,https://fragrancebuy.ca/products/boisdamandevancleefarpels-man?variant=39253357625406
ROGGALVERUTM-100B,55.00,https://fragrancebuy.ca/products/rogergalletverveineutopie-man?variant=39253340520510
ROGGALTUBHEDM-100B,55.90,https://fragrancebuy.ca/products/rogergallettubereusehedonie-woman?variant=39253337767998
ROGGALROSM-100B,54.19,https://fragrancebuy.ca/products/rogergalletrosemignonnerie-woman?variant=39253331083326
ROGGALCFM-100B,55.00,https://fragrancebuy.ca/products/rogergalletcassisfrenesie-woman?variant=39253305753662
FRANLEAUROW-70B,199.00,https://fragrancebuy.ca/products/franciskurkdjianleaualarose-woman?variant=39323546878014
FRANLEAUROW-70T,169.95,https://fragrancebuy.ca/products/franciskurkdjianleaualarose-woman?variant=39895908909118
FRANLAROW-35T,139.00,https://fragrancebuy.ca/products/franciskurkdjianleaualarose-woman?variant=39895855562814
4711BBM-170B,36.95,https://fragrancebuy.ca/products/4711bloodorangeandbasil-man?variant=39253263056958
4711LNM-170B,35.00,https://fragrancebuy.ca/products/4711aquacolonialimeandnutmeg-man?variant=39253255749694
4711LMM-170B,37.95,https://fragrancebuy.ca/products/4711lycheeandwhitemint-man?variant=39253250932798
4711MKM-170B,35.95,https://fragrancebuy.ca/products/4711myrrhandkumquatedc-man?variant=39253243527230
4711PPGM-170B,37.95,https://fragrancebuy.ca/products/4711pinkpepperandgrapefruit-man?variant=39253238153278
4711SIM-170B,35.55,https://fragrancebuy.ca/products/4711saffronandiris-man?variant=39253234778174
4711WPCM-170B,35.55,https://fragrancebuy.ca/products/4711whitepeachcoriander-man?variant=39253229928510
4711FLM-100B,33.95,https://fragrancebuy.ca/products/4711florallilacedc-man?variant=39253221343294
CARCOSM-100B,145.00,https://fragrancebuy.ca/products/carnercostarela-man?variant=39380784152638
CARBARCM-50B,91.95,https://fragrancebuy.ca/products/carnercostarela-man?variant=39252213235774
VRFLMW-100B,129.95,https://fragrancebuy.ca/products/viktorrolfmidnight-woman?variant=39252201308222
MONDPW-100B,99.00,https://fragrancebuy.ca/products/montaledarkpurple-woman?variant=39252187938878
DIOJAINFW-100B,149.95,https://fragrancebuy.ca/products/jadoreinfinissime-woman?variant=39252136558654
DIOJAINFW-50B,109.95,https://fragrancebuy.ca/products/jadoreinfinissime-woman?variant=39252134101054
MONTSIGW-30B,35.00,https://fragrancebuy.ca/products/montblancsignature2020-woman?variant=39251856162878
MBSINTUREDPW-50B,53.95,https://fragrancebuy.ca/products/montblancsignature2020-woman?variant=39470298103870
MBSIGNTW-90B,60.59,https://fragrancebuy.ca/products/montblancsignature2020-woman?variant=39615991971902
MBSIGNEDPW-90T,51.95,https://fragrancebuy.ca/products/montblancsignature2020-woman?variant=39531491229758
STOUDMOM-100B,39.95,https://fragrancebuy.ca/products/ministryofoudstrictlyoud-man?variant=39251848331326
THOUDMOM-100B,39.95,https://fragrancebuy.ca/products/ministryofoudthailandoudincairo-man?variant=39251843678270
ALHAREUPRM-75B,119.00,https://fragrancebuy.ca/products/alharamainportfolioeuphoricroots-man?variant=39251841024062
VERDBTURQW-100B,89.13,https://fragrancebuy.ca/products/versacedylanblueturquoise-woman?variant=39251787317310
PRAOLFTAINTLM-100T,199.00,https://fragrancebuy.ca/products/pradataintedlove-man?variant=39251547586622
CKETSU19W-100B,32.19,https://fragrancebuy.ca/products/cketernitysummer19-woman?variant=39251447971902
SWIAHAWAM-50B,49.95,https://fragrancebuy.ca/products/swissarabianhawa-man?variant=32785353834558
SWIABAKAM-18B,52.19,https://fragrancebuy.ca/products/swissarabianbakhoorkashkha18-man?variant=32785349115966
SWIAMUANGOM-40B,49.35,https://fragrancebuy.ca/products/swissarabianmuattaranghamgold-man?variant=32785345675326
SWIABADUALJZM-70B,89.00,https://fragrancebuy.ca/products/swissarabianbakhoordukhoonaljazeera-man?variant=32785342300222
AJMMUMAM-30B,48.95,https://fragrancebuy.ca/products/swissarabianmukhalatmalaki-man?variant=32785321852990
ARMFLAMPM-100B,27.95,https://fragrancebuy.ca/products/armafflaviaampario-woman?variant=32772527226942
TIZTERBIAPM-100B,299.00,https://fragrancebuy.ca/products/tizianaterenzibiancopurofor-man?variant=32770489679934
TIZTERBURM-100B,389.00,https://fragrancebuy.ca/products/tizianaterenziburdel-man?variant=32770477523006
TIZTERCABM-100B,399.00,https://fragrancebuy.ca/products/tizianaterenzicabiria-man?variant=32768709099582
GIVJARPREW-50T,59.95,https://fragrancebuy.ca/products/givenchyjardinprecieux-woman?variant=32741910741054
PRAOLDODAM-100T,169.55,https://fragrancebuy.ca/products/pradaolfactoriesdoubledare-man?variant=32741675368510
PRAOLHEWAM-100T,199.00,https://fragrancebuy.ca/products/pradaolfactoriesheatwave-man?variant=32741665177662
PRAOLNUASOM-100T,169.95,https://fragrancebuy.ca/products/pradaolfactoriesnueausoleil-man?variant=32741660590142
PRAOLMAM-100B,206.00,https://fragrancebuy.ca/products/pradaolfactoriesmarienbad-man?variant=32741655445566
PRAMARM-100T,195.00,https://fragrancebuy.ca/products/pradaolfactoriesmarienbad-man?variant=39258157187134
PRAOFDFNM-100B,219.00,https://fragrancebuy.ca/products/pradaolfactoriesdayfornight-man?variant=32741653774398
PRAOLFDAFNIM-100T,199.00,https://fragrancebuy.ca/products/pradaolfactoriesdayfornight-man?variant=32741660491838
JULGGW-50B,75.00,https://fragrancebuy.ca/products/juliettehasagungentlewoman-woman?variant=39380753645630
JULHGGWW-100T,65.00,https://fragrancebuy.ca/products/juliettehasagungentlewoman-woman?variant=32740500078654
NARRROUEDTW-50B,59.95,https://fragrancebuy.ca/products/narcisorodriguezrougeedt-woman?variant=32740472520766
GUCTLDOSM-100T,259.00,https://fragrancebuy.ca/products/guccithelastdayofsummer-man?variant=32740134027326
GUCTEAROIRM-100T,269.00,https://fragrancebuy.ca/products/guccitearsofiris-man?variant=32740127408190
GUCTEOTTM-100T,250.00,https://fragrancebuy.ca/products/guccitheeyesofthetiger-man?variant=32740122787902
ARMPCURZEIM-100T,245.00,https://fragrancebuy.ca/products/giorgioarmanicuirzerzuraintense-man?variant=32740003905598
ELISN4OUDM-100B,129.95,https://fragrancebuy.ca/products/eliesaabessenceno4oud-man?variant=32739999711294
ELIESN1RSW-100B,119.00,https://fragrancebuy.ca/products/eliesaabessence1rose-woman?variant=32739994763326
VALVOCVW-100B,135.00,https://fragrancebuy.ca/products/vocevivavalentino-woman?variant=32739991650366
NARRBLNEXM-50B,59.00,https://fragrancebuy.ca/products/narcisobleunoirextreme-man?variant=32739976151102
NARROBLENEXTM-100B,79.00,https://fragrancebuy.ca/products/narcisobleunoirextreme-man?variant=39384261001278
COMPOUDINW-100B,69.00,https://fragrancebuy.ca/products/comptoirsudpacifiqueoud-man?variant=32739958554686
BYRESNDW-100B,279.00,https://fragrancebuy.ca/products/byredosundazed-man?variant=32739921166398
COOWAQMM-125B,31.00,https://fragrancebuy.ca/products/coolwateraquaman-man?variant=32739912974398
HUBBOSAFM-100B,139.00,https://fragrancebuy.ca/products/bossbottledoudsaffron-man?variant=32739904159806
ABCFIBLW-100B,43.95,https://fragrancebuy.ca/products/abercrombiefirstinstinctblue-woman?variant=32739897376830
VPDPEDPM-100B,269.00,https://fragrancebuy.ca/products/vilhelmparfumeriedearpolly-man?variant=39547437711422
VPTOAEDPM-100B,275.00,https://fragrancebuy.ca/products/vilhelmparfumerietheoudaffair-man?variant=39547449901118
LATIAMWLEAM-60B,21.95,https://fragrancebuy.ca/products/lattafaiamwhiteleather-man?variant=32739858448446
PACOLALW-50B,65.00,https://fragrancebuy.ca/products/olympeaaqualegerepacorabanne-woman?variant=32739842261054
ROGGOPEBM-100B,19.95,https://fragrancebuy.ca/products/rogergalletopenblack-man?variant=32739838591038
LALLECOPM-100B,87.95,https://fragrancebuy.ca/products/laliquecompositionsleathercopper-man?variant=32739796549694
ANNGORPW-100B,109.95,https://fragrancebuy.ca/products/annickgoutalrosepompon-man?variant=32739788685374
ANNGOEDCW-100B,119.00,https://fragrancebuy.ca/products/annickgoutaleaudecharlotte-woman?variant=32739782033470
NARROAMBW-30B,69.95,https://fragrancebuy.ca/products/narcisorodrigueznarcisoambree-woman?variant=32739762667582
NARRAMBREEW-90B,115.00,https://fragrancebuy.ca/products/narcisorodrigueznarcisoambree-woman?variant=39384266375230
LALPIPW-100B,119.00,https://fragrancebuy.ca/products/laliquecompositionspinkparadise-woman?variant=32739734782014
ANNGAMSABSWM-100B,229.00,https://fragrancebuy.ca/products/annickgoutalambresauvage-man?variant=32739724656702
ACQPYUZUM-100B,175.00,https://fragrancebuy.ca/products/acquadiparmayuzu-man?variant=32739704668222
ACPARSAKM-100B,169.00,https://fragrancebuy.ca/products/acquadiparmasakura-man?variant=32739698311230
LALSWAMBW-100B,90.55,https://fragrancebuy.ca/products/laliquecompositionsweetamber-man?variant=32739690086462
JACBOSBM-100B,39.95,https://fragrancebuy.ca/products/jacquesbogartsantana-man?variant=32739680878654
AZZMTFLW-50B,39.00,https://fragrancebuy.ca/products/mademoiselleleautresfloraleazzaro-woman?variant=32739672948798
VIKROMDTW-75B,129.00,https://fragrancebuy.ca/products/viktorrolfmagicdirtytrick-man?variant=32739650338878
ZARPROLM-80B,39.95,https://fragrancebuy.ca/products/ombredelouiszarahprive-man?variant=32737891188798
MINOGRM-100B,39.95,https://fragrancebuy.ca/products/ministryofoudgreatestoud-man?variant=32737889976382
MINOOAOM-100B,39.95,https://fragrancebuy.ca/products/ministryofoudamberoud-man?variant=32737888698430
MINOORM-100B,39.95,https://fragrancebuy.ca/products/ministryofoudroyaloud-man?variant=32737887223870
MINOOOSM-100B,39.95,https://fragrancebuy.ca/products/ministryofoudsatinoud-man?variant=32737886044222
MINOOINDM-100B,39.95,https://fragrancebuy.ca/products/ministryofoudindonesianoud-man?variant=32737883029566
PARCORKOM-100B,35.00,https://fragrancebuy.ca/products/killeroud-man?variant=32737868120126
GALDDM-100B,199.95,https://fragrancebuy.ca/products/galleriaparfumsdusktodawn-man?variant=32737865990206
GALMTM-100B,199.95,https://fragrancebuy.ca/products/galleriaparfumsmovingtimes-man?variant=32737865728062
DSQGREWM-50B,49.59,https://fragrancebuy.ca/products/greenwooddsquared-man?variant=32737827749950
LANIDLGPW-100T,115.00,https://fragrancebuy.ca/products/lancomeidolelegrandparfum-woman?variant=32737817296958
JULHGMOUDW-100B,99.00,https://fragrancebuy.ca/products/juliettehasagunmidnightoud-woman?variant=32725938143294
MONTPURLOVW-100B,109.95,https://fragrancebuy.ca/products/montalepurelove-man?variant=39252123680830
HUGBN6EDPM-100B,69.95,https://fragrancebuy.ca/products/bossbottlededp-man?variant=32725864284222
HUGBWMW-50T,63.00,https://fragrancebuy.ca/products/hugobosswoolmusk-man?variant=32725862940734
HUGBSJW-50T,58.10,https://fragrancebuy.ca/products/hugobosssilkjasmine-man?variant=32725860909118
CH212VIPBLM-50B,69.95,https://fragrancebuy.ca/products/ch212vipblack-man?variant=32725857992766
AZZWTOM-100B,59.95,https://fragrancebuy.ca/products/azzarowantedtonic-man?variant=32725823356990
LACMPM-100B,58.00,https://fragrancebuy.ca/products/lacostematchpoint-man?variant=32724013187134
ARPFAATW-100B,25.00,https://fragrancebuy.ca/products/artparfumfatalattraction-woman?variant=32706556559422
ARTPPEGEABM-100B,25.00,https://fragrancebuy.ca/products/artparfumperfectgentlemanabsolu-man?variant=32706556428350
ARTPENBONOM-100B,25.00,https://fragrancebuy.ca/products/artparfumenigmaboisnoir-man?variant=32706556362814
ARTPPEGEINM-100B,25.00,https://fragrancebuy.ca/products/artparfumperfectgentleman-man?variant=32706556330046
ARTPINATW-100B,25.00,https://fragrancebuy.ca/products/artparfumintenseattraction-woman?variant=32706556264510
KENFEAUDVEDW-100B,69.95,https://fragrancebuy.ca/products/kenzoflowereauvie-woman?variant=32670994497598
MARLPEGEXCLM-125B,293.00,https://fragrancebuy.ca/products/parfumsdemarlypegasusexclusif-man?variant=32670931714110
TOUKBM-100B,35.00,https://fragrancebuy.ca/products/tousboys-boys?variant=32670927650878
TOUKGW-100B,33.95,https://fragrancebuy.ca/products/touskids-girl?variant=32670926405694
TOUBAFM-100B,36.95,https://fragrancebuy.ca/products/tousbabyalcoholfree-baby?variant=32670920278078
LATJGBOULM-90B,26.45,https://fragrancebuy.ca/products/lattafajustoudboulevard-man?variant=32663170220094
