ourCustomSKU,competitor_price,updated_at_est_time,tags
VERWLW-100B,26,2022-09-07 11:25,"BLACKFRIDAY2021, PREXMAS21, PRICE2SEP, Update3"
TOMFORDNOIRM-50B,80,2021-02-13 18:11,"24octt2019, 3SEPP2019, NSPRICE19OCT22"
JOHVM-75B,43.45,2022-05-26 11:15,"26MAY222, 6AUGG2021, BLACKFRIDAY2021, cf-type-men, NSPRICE17SEP22, perfume, PM21J, Update14"
HUGPARSBSM-100T,32.95,2022-05-03 12:06,"20AUG2020, 25JANN2020, Update14, Update6"
NRLEXTW-80T,48.95,2021-06-09 13:34,"missingimageaj, PM21J, PRICE2SEP"
DIEFFLW-50B,48,2022-07-21 17:28,"26MAY222, BLACKFRIDAY2021, cf-type-women, NSPRICE9AUG4, perfume, PM21J, PREXMAS21, Update12, Update16"
CKENCOUNJM-180B,36,2021-02-08 6:03,"cf-type-men, perfume"
ROSVM-120T,83,2022-10-19 10:13,"20julyy2021aj, 26MAY223, 26MAY228, NP16JUN22, NP18JUN22, NSPRICE7OCT22, NSPRICE9AUG6, PO123, Update23, Update9"
SERLSNW-50T,75.95,2019-11-04 12:51,20augg2019
MSUTANGM-100T,16.75,2022-10-06 2:55,"BLACKFRIDAY2021, PRICE2SEP"
FCUM-100B,18.55,2022-09-15 10:17,"26MAY221, BLACKFRIDAY2021, cf-type-men, NSPRICE9AUG1, perfume, PM21J, PREXMAS21, Update4"
ETENOWMANM-50B,24.75,2022-10-11 9:01,"25NOVV2020, 26MAY221, BLACKFRIDAY2021, NS20JULY22, NSPRICE9AUG2, PM21J, PREXMAS21, PRICESHEET1, Update10, Update4, Update8, Update9"
ISSMINTM-125T,30.55,2022-10-24 11:23,"20julyy2021aj, 26MAY222, BLACKFRIDAY2021, NSPRICE9AUG4, PREXMAS21, Update13, Update2, Update5"
VALENTINW-50B,87.95,2022-03-23 0:16,"26MAY227, BLACKFRIDAY2021, NS25MAR22, NSPRICE9AUG4, PM21J, PRICE2SEP"
ZEGUOMM-100B,99.99,2022-10-23 12:41,"cf-type-men, LAND17MAR, perfume"
DRANM-100T,29.95,2022-10-10 14:52,"20julyy2021aj, 26MAY221, BLACKFRIDAY2021, missingimageaj, NP18JUN22, NS15JUL22, NS19AUG22, NS7MAY, NSPRICE9AUG1, PREXMAS21, Update3, Update5, Update7, Update8"
CKREVEALM-100T,31.45,2022-03-28 11:29,"BLACKFRIDAY2021, NS19JULY22, NSPRICE9AUG4, PM21J, PRICE2SEP"
OPIUEDW-100B,127.95,2022-10-22 4:47,"20julyy2021aj, 26MAY223, BLACKFRIDAY2021, NSPRICE9AUG5, Update11, Update18"
BOND9NOLTAW-100B,196.45,2022-02-22 8:01,"28jun2020, IMAGESFILTER, PRICECHECk, Update23"
GIVGOM-100T,58.65,2022-10-20 11:01,"26MAY227, BLACKFRIDAY2021, NSPRICE9AUG1, NSPRICE9SEP, PM21J, PREXMAS21, PRICESHEET1, Update12, Update22, Update8"
ARMCSM-50B,98,2019-10-17 20:06,"cf-type-men, perfume"
D&GM-125B,63.55,2022-10-23 22:59,"20julyy2021aj, 26MAY222, 26MAY227, BLACKFRIDAY2021, NS18APR22, NS7MAY, NSPRICE19OCT22, NSPRICE9AUG3, PREXMAS21, Update1, Update2"
LALENALEXTM-100B,25.65,,"20augg2019, 26MAY228, 31MAYY2020, BLACKFRIDAY2021"
POLEXRTM-75B,79.95,2022-03-16 16:18,"PM21J, PREXMAS21, PRICE2SEP, Update8"
MANCERLEMONLM-120B,116.95,2022-10-22 19:10,"19MAYY2020, 27OCTT2019, cf-type-unisex, NP16JUN22, NP18JUN22, NS11aug22, NS19APR22, NS29AUG22, NSPRICE7OCT22, perfume"
CLIAEW-100B,78.95,2022-10-24 3:13,"1DECC2020, 26MAY228, BLACKFRIDAY2021, cf-type-women, NP17JUN22N, NSPRICE20OCT22, NSPRICE9AUG5, perfume, PM21J1, po124"
THEFKDRM-100B,196.95,2020-09-23 14:25,20augg2019
VERSEROSEW-100B,93.95,2022-10-24 17:15,"26MAY222, 26MAY228, BLACKFRIDAY2021, cf-type-women, NS29JULY22, NSPRICE9AUG4, perfume, PM21J, PM21J1, PREXMAS21, Update2, Update22"
PRAW-100B,87.95,2022-04-03 9:06,"cf-type-women, perfume, Update19"
JAGAM-100B,18.95,2020-10-12 14:04,PRICE2SEP
FIDW-50B,26,2022-10-16 17:47,"26MAY221, BLACKFRIDAY2021, NSPRICE9SEP, PM21J, po124, Price170, Update6"
MIDFW-100T,19.95,2022-10-24 11:23,"11JANN2021, 26MAY227, 3JUNN2021, BLACKFRIDAY2021, NP19JUN22, NS19AUG22, NS19JULY22, NS20JULY22, PM21J1, PREXMAS21, PRICESHEET1, Update1, Update2, Update21, Update3"
DIORHOMSPOM-125B,98,2022-10-04 15:18,"BLACKFRIDAY2021, PM21J, Price170, Update11, Update18, Update2, Update7"
HANMHIM-50B,30.95,2021-11-08 21:23,PRICE2SEP
GIVPLINM-150B,314.95,2022-10-20 9:13,"cf-type-men, perfume"
BVLMM-100B,69.99,2021-12-09 16:17,"20julyy2021aj, BLACKFRIDAY2021, PREXMAS21, Update3"
RALPLOVW-100T,58.45,2022-05-09 1:36,"PRICE2SEP, Update5"
ARMRADICALBROM-100B,36.95,2022-10-25 22:17,"02JULY2020, 28jun2020, NSPRICE7OCT22"
VEREFLAM-200B,100.35,2022-06-14 18:45,"14octt2019, 14octtt2019, 15DECC2019, 26MAY224, 26MAY228, 3NOV2019, 3NOVV2019, BLACKFRIDAY2021, NP21JUN22, NS7MAY, NSPRICE7OCT22, PM21J, PM21J1, Update22, Update7"
AZZCSM-100B,44.95,2022-10-14 0:42,"BLACKFRIDAY2021, NS19AUG22, PM21J, PRICESHEET1, Update4"
GUENIGM-100B,22.45,2022-10-01 13:49,"27MARR21, BLACKFRIDAY2021, cf-type-men, NS11MAY2022, NS19JULY22, NSPRICE9AUG3, perfume, PM21J, PREXMAS21, Update1, Update5"
ZEGNFORTM-100B,45.95,2022-07-04 15:06,"26MAY223, cf-type-men, perfume"
MONTBLSPECEDBM-100B,49.95,2019-10-25 8:16,"cf-type-men, perfume"
VERWM-50B,21.95,2022-01-12 10:04,"BLACKFRIDAY2021, PM21J, PRICE2SEP, Update3"
ESCTURQSUMM-100T,32,2022-04-05 10:58,"26MAY221, NSPRICE9AUG2, PREXMAS21, PRICESHEET1, Update10"
GUEGW-100B,19,2022-10-25 14:17,"20julyy2021aj, BLACKFRIDAY2021, NS18APR22, NS19AUG22, NS7MAY, NSPRICE9AUG2, PREXMAS21, Update21, Update7"
SPLW-125B,21.35,2022-08-18 14:55,"1NOVV2021, 26MAY221, BLACKFRIDAY2021, NSPRICE9AUG2, PM21J, PREXMAS21, PRICESHEET1, Update21, Update3"
BOND9NYMSKM-50B,117.95,2022-10-11 5:55,"18novv2019, 26MAY224, 27MARR21, NSPRICE9AUG8, Update17, Update18"
GUCGW-50B,79.15,2022-10-18 19:28,"19OCTT21, 26MAY221, NS13APR, NSPRICE19OCT22, Price170, Update10, Update15"
EAUROCHM-50B,21,2022-10-20 11:57,"cf-type-men, NP26JUN22, NS25AUG22, NS2AUG22, NSPRICE23SEP22, perfume, PREXMAS21, Update12"
HYPSW-50B,69.95,2019-08-02 4:39,"cf-type-women, perfume"
ARMANSIIEW-30B,64.95,2019-10-23 4:54,"NS2AUG22, NS6JUN22, NSPRICE16SEP, PRICESHEET1"
PRALHOMM-50B,64.95,2020-12-13 9:42,PRICE2SEP
MRBINDIGM-100B,51,2022-10-06 17:19,"12FEBB2021, 27OCTT2021, 3NOVV2019, NSPRICE17SEP22, Update10"
MARCLPW-100B,26.05,2022-10-14 17:02,"BLACKFRIDAY2021, NP17JUN22N, NSPRICE9AUG1, PM21J1, PRICESHEET1, Update1"
TERHM-50B,97.95,2022-10-10 20:19,"20julyy2021aj, 26MAY22110, 26MAY222, 26MAY227, 6AUGG2021, BLACKFRIDAY2021, IMAGESFILTER, missingimageaj, NP26JUN22, NS19APR22, NS19AUG22, NS20JULY22, NS28MAR22NS, NSPRICE9AUG3, Update10, Update12, Update18, Update19, Update22"
PARMARDELW-10B,126,2021-09-02 22:43,"25novv2019, 2MAY2020, BLACKFRIDAY2021, NS17MAY22, NSPRICE19OCT, NSPRICE9AUG8"
ZZEGGGNM-100B,38,2019-10-23 5:18,"cf-type-men, perfume"
WHISW-133B,20.45,2022-10-12 14:47,"16June, BLACKFRIDAY2021, cf-type-women, NS11MAY2022, NSPRICE9AUG5, perfume, PM21J, Update1, Update3, Update5"
NAVYMM-50B,15.75,2022-09-08 0:25,"1novv2019, 26MAY224, BLACKFRIDAY2021, NSPRICE9AUG8, PM21J, Update11"
CARHW-100B,58.95,2021-02-13 10:38,"20julyy2021aj, BLACKFRIDAY2021, Update3, Update9"
VERPHM-100T,62.95,2022-10-25 16:16,"26MAY221, 26MAY22110, 26MAY222, 26MAY228, BLACKFRIDAY2021, missingimageaj, NS18APR22, NS19AUG22, NSPRICE7OCT22, NSPRICE9AUG4, PM21J1, PREXMAS21, PRICE2SEP, Update21, Update22, Update7"
ENGLAUNNHM-100B,29.45,2022-10-08 23:49,"14octt2019, 14octtt2019, 26MAY224, BLACKFRIDAY2021, NSPRICE9AUG8, PREXMAS21, Update10"
MITSGW-75B,44,2021-09-07 13:19,PRICE2SEP
REDDRW-100B,29.45,2022-10-12 9:14,"BLACKFRIDAY2021, NS15JUL22, NSPRICE9AUG3, PRICE2SEP, Update4"
BURBRM-100B,38.45,2021-12-06 3:12,"BLACKFRIDAY2021, PM21J, PREXMAS21, PRICE2SEP, Update13, Update5"
LOLLEW-100S,66.95,2019-10-31 5:54,"GiftSetNew1, GiftSets, missingimageaj"
VEREM-200B,116.95,2022-10-24 11:34,"13OCTT2021, 1JULYY2021, 26MAY221, 26MAY222, 26MAY228, BLACKFRIDAY2021, missingimageaj, NP18JUN22, NP19JUN22, NP21JUN22, NS19APR22, NS25AUG22, NS7MAY, PM21J, PM21J1, PREXMAS21, PRICE2SEP, Update15, Update19, Update5"
SUNFLW-100T,14.95,2022-10-22 11:20,"NP17JUN22N, NP19JUN22, NSPRICE26SEP22, NSPRICE9AUG2, NSPRICE9SEP, PREXMAS21, PRICESHEET1, Update3, Update5"
IDYGEW-100B,218.95,2022-04-22 10:09,"cf-type-women, perfume, Update14"
PARMAPEGASM-75B,177.95,2022-04-29 9:57,"20FEB20, 25novv2019, 26MAY228, NP26JUN22, NS17MAY22, NS23MAR22, NS28MAR22NS, NS2AUG22, NSPRICE9AUG6, Update15"
ARMCLMIM-105B,44.45,2022-10-24 15:42,"26APRIL20, 26MAY225, BLACKFRIDAY2021, NSPRICE9AUG9, PM21J1, PREXMAS21, Update21"
GUCBAMBEW-75T,64.95,2022-09-20 9:34,"BLACKFRIDAY2021, NSPRICE19OCT22, NSPRICE9AUG2, PM21J, Price170"
lizcsw-50b,22.95,2021-02-08 6:22,PRICE2SEP
AZZCM-50B,35.35,2022-09-08 0:21,"26MAY227, BLACKFRIDAY2021, NP17JUN22N, NP18JUN22, NS11MAY2022, NS19AUG22, NS19JULY22, NS7MAY, NSPRICE17SEP22, NSPRICE21OCT22, NSPRICE9AUG2, PM21J1, PREXMAS21, Price170, Update2, Update21"
PASNOIRM-100B,74.95,2022-07-27 8:37,"13OCTT2021, 18JANN22, 26MAY221, BLACKFRIDAY2021, NS2AUG22, PM21J, PRICESHEET1, Update10, Update15, Update7"
VIVLJW-50B,56.95,2022-10-22 3:21,"14SEPP2021, 26MAY22110, 26MAY228, 30novv2019, 3NOV2019, 3NOVV2019, Black-Friday, BLACKFRIDAY2021, cf-type-women, NS13APR, NS19AUG22, NS25MAR22, NSPRICE20OCT22, perfume, PREXMAS21, Update22, Update4"
VIKRBNBEDPW-50T,98.95,2022-09-08 0:27,"26MAY222, 26MAY228, AUG12, BLACKFRIDAY2021, cf-type-women, NS19APR22, NS25MAR22, NSPRICE9AUG4, perfume, PM21J, Update23"
HUGPARENGKRM-100T,30.55,2022-10-20 13:16,"25JANN2020, 26MAY225, Update2"
BOND9SGHRBRM-100T,149.95,2021-06-11 18:55,MAYPRODUCT
ETENOWMANM-100B,36.65,2022-10-18 21:18,"25NOVV2020, 26MAY221, BLACKFRIDAY2021, NS20JULY22, NSPRICE9AUG2, PM21J, PREXMAS21, PRICESHEET1, Update10, Update4, Update8, Update9"
BVLOMNICORW-65T,76.95,2022-10-25 0:59,"26MAY221, BLACKFRIDAY2021, NS25AUG22, PM21J1, Price170, Update1, Update22"
JAIOW-50B,28.45,2021-11-20 9:18,"BLACKFRIDAY2021, cf-type-women, perfume"
BEYHWOW-100B,19.45,2021-07-09 0:05,"PM21J, PRICESHEET1"
ORTPBOCM-50T,94,2022-03-31 3:02,"1 JULY 2020, 26MAY224, 27octt2019, 28jun2020, BLACKFRIDAY2021, NS29AUG22, PM21J, Update10"
LQWIBEDPM-125B,57.95,2022-08-03 16:39,"5DECC21, novv21, Update18"
VALENTINOM-100T,59,2021-10-14 17:27,"11novv2019, 15novv2019, 3MAYY2021, Black-Friday, cf-type-men, perfume"
GUEMONIW-100T,119.95,2022-05-30 17:25,"3JUNN2021, cf-type-women, NSPRICE26SEP22, NSPRICE9SEP, perfume"
ALAIBLANCW-100B,79.95,2021-08-06 8:45,"14octt2019, 14octtt2019"
DIEBM-75T,52.45,2022-05-24 12:13,"19OCTT21, 26MAY222, BLACKFRIDAY2021, NS20JULY22, NS28MAR22, NSPRICE9AUG4, PM21J, PRICE2SEP, Update22, Update7, Update8"
WONDSEW-100B,67,2019-10-07 13:07,"7OCT2019, cf-type-women, perfume"
TOUOPW-90T,39.95,2022-07-05 12:34,"26MAY227, BLACKFRIDAY2021, NS25MAR22, NSPRICE9AUG4, PM21J1, PRICE2SEP, Update1, Update2"
ARMSHADBLM-100B,23.45,2022-09-19 11:16,"25novv2019, BLACKFRIDAY2021, NSPRICE9AUG8, PM21J, Update2"
SCESGM-50B,23,2021-09-30 12:42,"15novv2019, 1DECC2020, PM21J1, PREXMAS21, Update7"
SHIW-100B,26.75,2022-10-24 21:04,"26MAY227, 27OCTT2021, BLACKFRIDAY2021, NP18JUN222, NS7MAY, PM21J1, PREXMAS21, Price170, Update21, Update3"
TOMM-100B,48.05,2022-10-24 23:30,"26MAY228, BLACKFRIDAY2021, NP19JUN22, NS20JULY22, NSPRICE9AUG4, PM21J, PREXMAS21, PRICE2SEP, Update2, Update21"
FREMAEXM-100B,252,2022-04-14 9:57,"30novv2019, BLACKFRIDAY2021, Update24"
DUNBM-75B,28.65,2022-05-13 20:37,"BLACKFRIDAY2021, PM21J, PRICESHEET1, Update4"
PARMARDARW-75T,194.95,2021-04-18 9:19,"20augg2019, 26MAY224, BLACKFRIDAY2021, NSPRICE9AUG7, PM21J, Update12"
COLM-100B,12,,"14octt2019, 14octtt2019, 26MAY224, BLACKFRIDAY2021, NSPRICE9AUG8"
BIJM-75B,20.85,2022-10-10 6:25,"26MAY221, BLACKFRIDAY2021, PRICESHEET1, Update1"
TRESORLANUITW-75B,87,2022-09-16 4:21,"NP18JUN22, NS18APR22, NSPRICE16SEP, NSPRICE19OCT22, PRICE2SEP"
XERWAREDPW-50B,123,2022-09-08 0:28,
PARHCCW-100B,29.65,2022-06-03 11:33,"3JUNN2021, BLACKFRIDAY2021, NP19JUN22, NS20JULY22, PM21J, PM21J1, PREXMAS21, Price170, Update21, Update3, Update6"
HERROCABARM-100B,122.95,2021-03-25 9:48,"12FEBB2021, 14octt2019, 14octtt2019"
DIPOYEDM-100B,147.5,2022-04-09 15:59,"15novv2019, Update23"
MARJDEAUW-100T,139.99,2022-09-07 13:27,3SEPP2019
TREEW-100B,98,2022-08-12 7:54,"NS2AUG22, NSPRICE23SEP22, PRICE2SEP, Update13, Update18"
RYLCRWODSNTLM-100T,282.55,2022-09-08 0:26,"13JULYY, 25NOVV2020, 26MAY22110, 26MAY228, BLACKFRIDAY2021, NSPRICE9AUG7, Update17, Update20"
BABPGW-50B,14,2019-03-08 14:43,"cf-type-women, perfume"
LANIDEDPW-50B,93.95,2022-10-20 11:51,"19MAYY2020, 25novv2019, 25SEPP2021, 26MAY224, 26MAY229, BLACKFRIDAY2021, NP21JUN22, NP26JUN22, NSPRICE9AUG8, PM21J1, PO123, PREXMAS21, Update16, Update19, Update22"
TIZTERANM-100B,205.45,2022-10-18 13:02,"24octt2019, 31MAYY2020, NSPRICE16SEP, Update20"
PLAYITLOVWW-75B,35.99,2022-08-02 11:34,"4MAY2020, cf-type-women, perfume"
PACMW-50B,47,2020-12-07 3:16,"26MAY227, 27OCTT2021, PREXMAS21, PRICE2SEP, Update12, Update22"
JIMCIM-100B,69.15,2022-09-22 22:46,"26MAY222, 26MAY227, 3JUNN2021, BLACKFRIDAY2021, NP21JUN22, NS19AUG22, NS28MAR22, NS28MAR22NS, NSPRICE9AUG3, PM21J, PREXMAS21, PRICE2SEP, Update1, Update11"
HOTCEW-50B,69.95,2022-10-02 18:27,"26MAY22110, BLACKFRIDAY2021, NS19APR22, NS20JULY22, NS25AUG22, NSPRICE23SEP22, NSPRICE9SEP, PM21J, PM21J1, PREXMAS21, PRICE2SEP, Update22, Update4"
GUCGIW-50B,82.95,2021-07-20 7:12,20julyy2021aj
TEARW-120B,14.25,2022-10-11 16:38,"BLACKFRIDAY2021, NS19AUG22, NS7MAY, PM21J, PRICE2SEP, Update3"
TATW-100B,24.95,2019-08-02 4:37,"cf-type-women, perfume"
NASMOLEGOM-100B,147.55,2022-09-08 0:25,"26MAY229, 27JUN2020, 28JUN2020, BLACKFRIDAY2021, IMAGESFILTER, NSPRICE9AUG9, PM21J1, Update23"
ALIENOUDMW-90B,119.95,2021-07-01 3:40,"1OCT2020, 20augg2019"
LACGM-50B,34.45,2022-10-24 2:46,"20julyy2021aj, 26MAY222, 26MAY227, BLACKFRIDAY2021, LAND17MAR, NP18JUN222, NP19JUN22, NSPRICE9AUG4, po124, Update21"
VIVJSOEW-100T,99.99,2021-09-03 12:20,"15novv2019, 3SEPP2019, new, perfume, PM21J"
NAUM-100B,11,2022-10-25 17:31,"BLACKFRIDAY2021, NSPRICE26SEP22, NSPRICE9AUG1, PM21J, PREXMAS21, PRICESHEET1, Update1"
ARMETW-75B,31.95,2021-09-17 11:44,07-Oct-19
ANTBSIBM-200B,23,2022-09-29 11:53,"14octt2019, 14octtt2019, NSPRICE26SEP22, NSPRICE9AUG8, Update3"
VIVLJGOLDW-100T,45.95,2021-12-09 18:17,"BLACKFRIDAY2021, NSPRICE9AUG4, PM21J, PREXMAS21, PRICE2SEP, Update14"
D&GTOM-50B,53.95,2022-10-21 19:59,"22OCCT2020, 26MAY222, 26MAY227, BLACKFRIDAY2021, NP18JUN22, NS19AUG22, NSPRICE19OCT22, NSPRICE23SEP22, NSPRICE9AUG3, PM21J, PM21J1, PREXMAS21, PRICE2SEP, Update1, Update21, Update3, Update9"
AZZCHUM-200B,42.45,2021-05-26 19:35,"BLACKFRIDAY2021, PM21J, Price170, Update3"
CUBBM-35B,6,2022-02-13 23:28,"14octt2019, 14octtt2019, Update3, Update5"
ONEDW-100B,17.95,2021-02-07 3:23,PRICESHEET1
FRABLTM-30B,127.95,2022-09-23 13:57,"31MAYY2020, NS19JULY22, NSPRICE16SEP"
EUPESEENM-100B,38.95,2021-06-11 12:41,"cf-type-men, perfume"
BENTCLAM-100B,39.45,2022-10-12 15:07,"26MAY223, 26MAY228, Black-Friday, BLACKFRIDAY2021, cf-type-men, NSPRICE9AUG5, perfume, PM21J1, Update5, Update7"
POLOREDINM-75B,62.95,2022-03-12 2:40,"PM21J, PRICE2SEP"
NARRBLENOIRM-50B,39,2022-05-26 11:04,"BLACKFRIDAY2021, NS19APR22, NSPRICE9AUG7, Update2, Update3, Update8"
GUCPW-50B,51,2020-08-13 12:41,PRICESHEET1
FANDFETW-75B,199.95,2022-05-10 6:07,"20AUG2020, cf-type-women, NS20JULY22, perfume"
LADYCARONW-100B,88.95,2022-03-05 19:41,"20augg2019, Update12"
JIMCFW-100B,54.25,2022-09-29 21:49,"Black-Friday, BLACKFRIDAY2021, cf-type-women, NP18JUN222, NS19AUG22, perfume, PM21J1, Update1"
HOUOFBREOFINFM-75B,167.55,2022-09-12 12:42,"1novv2019, 26MAY229, NS25MAR22, NSPRICE9AUG8"
LABVEDPW-100B,139.95,2022-03-29 11:35,"19MAYY2020, 26MAY222, 28sep2020, cf-type-women, NS28MAR22NS, perfume"
AFNPINKW-100B,34.55,2022-09-27 23:52,"24octt2019, 26MAY224, PREXMAS21, Update1"
BENTLINM-100B,44.45,2022-09-16 15:49,"26MAY223, BLACKFRIDAY2021, NSPRICE9AUG5, PM21J, PREXMAS21, PRICE2SEP, Update1"
LAVEBLEGERW-50B,89.95,2019-08-02 4:38,"cf-type-women, perfume"
SODLRW-100B,31.45,2022-10-06 11:52,"BLACKFRIDAY2021, NS7MAY, NSPRICE9AUG2, PM21J, PRICESHEET1"
EXNIHVNKM-100B,459.95,2022-08-26 17:27,"25JANN2020, 29JULYY2021, NS29JULY22, Update19, Update20"
ENGLACM-100B,18.95,2021-01-15 23:51,"14octt2019, 14octtt2019"
RALTREDPW-100T,129.99,2022-04-28 9:15,"cf-type-women, perfume"
MINM-75B,36,2022-10-19 2:17,"26MAY227, BLACKFRIDAY2021, NS19AUG22, PM21J, PREXMAS21, Price170, Update21"
SERGLUTEBOIVANW-50B,81.95,2019-11-18 16:17,24octt2019
CHLEW-75B,82,2022-10-23 21:03,"26MAY222, 26MAY227, BLACKFRIDAY2021, NS28MAR22NS, NSPRICE9AUG4, PM21J1, PREXMAS21, PRICE2SEP, Update10, Update22"
TRURW-100B,73.15,2022-05-26 11:18,"20julyy2021aj, 26MAY222, BLACKFRIDAY2021, NSPRICE9AUG4, Update17"
SWIACASEDPM-100B,44,2022-10-24 23:52,"11JANN2021, 21AUG2020, BLACKFRIDAY2021, NS19JULY22"
CARHM-100B,66.75,2022-10-21 9:37,"20julyy2021aj, 26MAY222, 26MAY227, BLACKFRIDAY2021, NSPRICE21OCT22, PREXMAS21, Update1"
PASM-118B,20.95,2022-09-14 14:47,"BLACKFRIDAY2021, NS20JULY22, NSPRICE9AUG2, PM21J, PRICESHEET1, Update2, Update4"
verem-30b,49.45,2022-09-09 14:08,"13OCTT2021, 1JULYY2021, 26MAY221, 26MAY222, 26MAY228, BLACKFRIDAY2021, missingimageaj, NP18JUN22, NP19JUN22, NP21JUN22, NS19APR22, NS25AUG22, NS7MAY, PM21J, PM21J1, PREXMAS21, PRICE2SEP, Update15, Update19, Update5"
CRETABAROM-100B,385.95,2022-09-24 9:25,"14octt2019, 14octtt2019, BLACKFRIDAY2021, NS29AUG22, NSPRICE23SEP22, PM21J1"
FLEDDW-50B,44.95,2019-10-23 5:00,"cf-type-women, perfume"
MANBLBLM-120B,103.95,2022-09-26 14:51,"13MAY2020, 26MAY229, 27octt2019, NS29AUG22, NSPRICE7OCT22, Update13, Update22"
SAUVJDM-100T,88,2022-08-25 2:05,"22JUN2020, 26MAY221, 26MAY227, 28jun2020, BLACKFRIDAY2021, cf-type-men, NP18JUN22, NSPRICE9AUG1, perfume, PM21J1, Update15, Update17, Update23"
XERFATCHAREDM-50B,144.45,2022-10-14 19:51,"1OCT2020, 26MAY224, 3SEPP2019, BLACKFRIDAY2021, NSPRICE9AUG8, Update15"
PINM-125B,19.65,2022-10-24 23:30,"17MARR21, 26MAY221, 3JUNN2021, BLACKFRIDAY2021, NS19JULY22, NSPRICE9AUG2, PM21J, PRICESHEET1, Update3, Update4"
GUECUINW-125B,132,2020-09-23 14:22,24octt2019
BODKM-100B,78.25,2022-10-25 23:32,"26MAY221, cf-type-men, LAND17MAR, NSPRICE9AUG5, perfume, PM21J"
PINSW-30B,15.45,2022-08-31 17:08,"26MAY221, 26MAY227, BLACKFRIDAY2021, NP18JUN222, NS11MAY2022, NS19AUG22, NS6MAY, NSPRICE23SEP22, PM21J, PM21J1, PREXMAS21, Price170, Update1, Update2, Update21"
BLUJM-75T,19.45,2022-10-17 16:42,"26MAY222, cf-type-men, NP18JUN222, NP19JUN22, NS2AUG22, NS6MAY, NSPRICE9AUG4, perfume, PM21J, PREXMAS21, Update2"
XERRM-100B,43,2022-10-24 13:26,"26MAY228, 9MARR21, BLACKFRIDAY2021, cf-type-men, perfume, PM21J1, Update21"
NISPAKOM-50B,173.55,,"19MAYY2020, 26MAY225, NSPRICE9AUG9, PM21J, Update17"
TOMM-50B,24,2022-10-13 17:50,"26MAY228, BLACKFRIDAY2021, NP19JUN22, NS20JULY22, NSPRICE9AUG4, PM21J, PREXMAS21, PRICE2SEP, Update2, Update21"
YSLFLORASHOCW-90B,86,2022-10-10 6:25,"26MAY223, BLACKFRIDAY2021, NSPRICE9AUG5, PRICE2SEP"
PUREASW-100B,23.95,2022-10-21 17:13,"9MARR21, BLACKFRIDAY2021, cf-type-women, NP19JUN22, NSPRICE9AUG3, perfume, PM21J, PREXMAS21, Update1"
GLEPUNPHM-100B,23.25,2022-09-29 12:09,"BLACKFRIDAY2021, PM21J, PRICE2SEP, Update1"
212M-50B,78.95,2022-05-28 9:35,"26MAY221, 26MAY227, BLACKFRIDAY2021, NS7MAY, PM21J, PREXMAS21, Price170, Update15, Update17, Update22, Update3, Update7"
DAIW-100B,80.35,2022-10-25 16:16,"14SEPP2021, 26MAY222, 26MAY227, BLACKFRIDAY2021, NSPRICE9AUG3, PM21J, PM21J1, PREXMAS21, PRICE2SEP, Update13, Update22, Update6"
ARMM-100A,99.95,2022-10-09 11:38,"cf-type-men, perfume"
ROYCM-240B,23.95,2022-09-08 0:26,"BLACKFRIDAY2021, NSPRICE9AUG4, PM21J, PRICE2SEP, Update1, Update3"
SALFCASLIM-100T,28,2021-10-28 16:10,"BLACKFRIDAY2021, NSPRICE26SEP22, PRICE2SEP"
GIRAEDIEDPW-30B,41,2021-07-01 18:12,"BLACKFRIDAY2021, Price170"
TOMFOMBRLEAM-100B,237.95,2022-10-18 12:56,"24octt2019, NS6JUN22, NSPRICE19OCT22"
JUICSUCW-100B,119.95,2020-07-13 9:48,"cf-type-women, perfume"
PINSW-50B,12,2022-10-18 1:57,"26MAY221, 26MAY227, BLACKFRIDAY2021, NP18JUN222, NS11MAY2022, NS19AUG22, NS6MAY, NSPRICE23SEP22, PM21J, PM21J1, PREXMAS21, Price170, Update1, Update2, Update21"
AZZWANM-50B,46.95,2022-05-28 9:38,"15DECC2019, 26MAY221, 26MAY227, Black-Friday, BLACKFRIDAY2021, cf-type-men, June23, NP19JUN22, NS11MAY2022, NSPRICE26SEP22, NSPRICE9AUG2, perfume, PM21J, PM21J1, PREXMAS21, Update21, Update22"
HEIM-100B,19.45,2022-10-09 16:30,"26MAY222, NP19JUN22, NS7MAY, NSPRICE9AUG3, PM21J, PM21J1, po124, PREXMAS21, PRICE2SEP, Update7"
JACSILINTENM-100B,28.45,2022-02-27 22:22,"19MAYY2020, BLACKFRIDAY2021, PM21J, Update21"
LATCPGM-100B,26.95,2022-10-26 1:45,"14SEPP2021, lattafapol, NS17MAY22, NS19JULY22, NSPRICE9AUG11"
VERWW-100B,35.95,2022-10-21 21:59,"20julyy2021aj, 26MAY222, BLACKFRIDAY2021, NSPRICE17SEP22, NSPRICE26SEP22, NSPRICE9AUG4, PREXMAS21, Update2"
FAHM-100B,130.95,2022-10-20 22:14,"25MAYY2021, 26MAY221, 26MAY227, BLACKFRIDAY2021, NS19APR22, NS25AUG22, NSPRICE23SEP22, PM21J, PM21J1, PREXMAS21, Price170, Update12, Update22, Update6"
